0,1,2,3,4,5,6,7,8
160504000012026NC402541,160279,57 BATALHAO DE INFANTARIA MOTORIZADO (ES),339030,MATERIAL DE CONSUMO,E6SUPLJA5PA,(09605-57O BI MTZ (ES))C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,18555.9
160504000012026NC402542,160288,CAMPO DE INSTRUCAO DE GERICINO,339030,MATERIAL DE CONSUMO,E6SUPLJA5PA,(14704-CIG)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,36398.0
160504000012026NC402543,160289,CENTRO DE EST.DE PES.E FORTE DUQUE DE CAXIAS,339030,MATERIAL DE CONSUMO,E6SUPLJA5PA,(15602-CEP)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,21988.0
160504000012026NC402544,160291,CENTRO TECNOLOGICO DO EXERCITO,339030,MATERIAL DE CONSUMO,E6SUPLJA5PA,(17186-CTEX)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,2231.0
160504000012026NC402545,160303,BASE DE ADMINISTRACAO E APOIO DA 1 RM,339030,MATERIAL DE CONSUMO,E6SUPLJA5PA,(01032-BA ADM AP / 1A RM)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,18320.0
160504000012026NC402546,160311,ESCOLA DE APERFEICOAMENTO DE OFICIAIS,339030,MATERIAL DE CONSUMO,E6SUPLJA5PA,(48504-ESAO)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,15022.0
160504000012026NC402547,160313,ESCOLA DE CMDO E ESTADO-MAIOR DO EXERCITO,339030,MATERIAL DE CONSUMO,E6SUPLJA5PA,(48702-ECEME)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,58957.0
160504000012026NC402548,160315,CENTRO DE CAP.FISIC.DO EXERCIT. FORT.SAO JOAO,339030,MATERIAL DE CONSUMO,E6SUPLJA5PA,(15610-CCFEX / FSJ)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,46630.82
160504000012026NC402549,160317,ESCOLA DE INSTRUCAO ESPECIALIZADA,339030,MATERIAL DE CONSUMO,E6SUPLJA5PA,(49106-ESIE)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,15414.5
160504000012026NC402550,160318,ESCOLA DE SARGENTOS DE LOGISTICA,339030,MATERIAL DE CONSUMO,E6SUPLJA5PA,(49528-ESSLOG/CMVM)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,32010.0
160504000012026NC402551,160322,HOSPITAL CENTRAL DO EXERCITO,339030,MATERIAL DE CONSUMO,E6SUPLJA5PA,(59204-HCE)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,10577.0
160504000012026NC402552,160323,HOSPITAL GERAL DO RIO DE JANEIRO,339030,MATERIAL DE CONSUMO,E6SUPLJA5PA,(59410-H GE RIO DE JANEIRO)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,5880.0
160504000012026NC402553,160324,INSTITUTO DE BIOLOGIA DO EXERCITO,339030,MATERIAL DE CONSUMO,E6SUPLJA5PA,(62604-IBEX)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,14033.8
160504000012026NC402554,160327,INSTITUTO MILITAR DE ENGENHARIA,339030,MATERIAL DE CONSUMO,E6SUPLJA5PA,(62802-IME)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,24800.0
160504000012026NC402556,160295,CMDO GRUPAMENTO UNID.ESCOLA/9ª BDA INF MTZ,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(30361-CIA CMDO GUES / 9A BDA INF MTZ)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,37000.0
160504000012026NC402557,160296,BASE ADM DA BRIGADA DE INFANTARIA PQDT,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(34702-1A CIA E CMB PQDT)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,26179.0
160504000012026NC402558,160296,BASE ADM DA BRIGADA DE INFANTARIA PQDT,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(51136-1O ESQD C PQDT)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,40256.0
160504000012026NC402559,160296,BASE ADM DA BRIGADA DE INFANTARIA PQDT,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(09902-27O BI PQDT)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,68480.0
160504000012026NC402560,160296,BASE ADM DA BRIGADA DE INFANTARIA PQDT,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(16204-CI PQDT GPB)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,30600.0
160504000012026NC402561,160299,COMANDO DO COMANDO MILITAR DO LESTE,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(17269-CGEA)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,8226.0
160504000012026NC402562,160318,ESCOLA DE SARGENTOS DE LOGISTICA,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(16246-CCOPAB)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,46000.0
160504000012026NC402563,160456,22 BATALHAO LOGISTICO LEVE,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(12278-22O B LOG L)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,400.0
160504000012026NC402564,160468,ESCOLA PREPARATORIA DE CADETES DO EXERCITO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(49403-ESPCEX)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,36081.85
160504000012026NC402565,160471,37º BATALHAO DE INFANTARIA MECANIZADA,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(07427-37O BI MEC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,19000.0
160504000012026NC402566,160472,5º BATALHAO DE INFANTARIA LEVE,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(07260-5O BIL)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,180221.38
160504000012026NC402567,160473,2 GRUPO DE ARTILHARIA ANTIAEREA,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(55426-2O GAAAE)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,112771.04
160504000012026NC402568,160478,13º REGIMENTO DE CAVALARIA MECANIZADO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(70722-13O RC MEC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,19400.0
160504000012026NC402569,160484,2 BATALHAO DE POLICIA DO EXERCITO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(12716-2O BPE)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,40000.0
160504000012026NC402570,160487,CENTRO PREP OFICIAIS DA RESERVA DE SAO PAULO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(16550-CPOR/SP)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,75000.0
160504000012026NC402571,160494,2º BATALHAO DE SUPRIMENTO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(40931-2O B SUP)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,45000.0
160504000012026NC402572,160495,HOSPITAL MILITAR DE AREA DE SAO PAULO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(60319-H MIL A SAO PAULO)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,22147.0
160504000012026NC402573,160498,2º BATALHAO DE INFANTARIA LEVE,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(07286-2O BIL)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,25756.0
160504000012026NC402574,160518,BASE DE AVIACAO DE TAUBATE,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(01115-BA AV T)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,160535.89
160504000012026NC402575,160466,COMANDO 11 BRIGADA INFANTARIA MECANIZADA,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(07344-28O BI MEC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,32720.0
160504000012026NC402576,160466,COMANDO 11 BRIGADA INFANTARIA MECANIZADA,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(24729-CMDO 11A BDA INF MEC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,77380.0
160504000012026NC402577,160363,3 REGIMENTO DE CAVALARIA MECANIZADO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(70409-3O RC MEC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,48100.0
160504000012026NC402578,160371,29 GRUPO DE ARTILHARIA DE CAMPANHA AP,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(57406-29O GAC AP)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,160000.0
160504000012026NC402579,160372,COMANDO DE ARTILHARIA DIVISIONARIA/3,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(21303-CMDO AD3)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,3500.0
160504000012026NC402580,160385,3 BATALHAO DE COMUNICACOES E GUERRA ELETRONIC,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(.002121-3O B COM GE)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,56420.0
160504000012026NC402581,160388,3 REGIMENTO DE CAVALARIA DE GUARDA,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(70102-3O RC GD)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,21062.92
160504000012026NC402582,160393,COLEGIO MILITAR DE PORTO ALEGRE,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(20602-CMPA)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,173921.34
160504000012026NC402583,160413,BASE ADM DA GUARNICAO DE SANTA MARIA,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(32144-3A CIA COM BLD)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,14894.0
160504000012026NC402584,160428,2 REGIMENTO DE CAVALARIA MECANIZADO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(70300-2O R C MEC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,131250.0
160504000012026NC402586,160250,1 BATALHAO DE COMUNICACOES,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(02022-1 B COM)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,62700.0
160504000012026NC402587,160262,1 REGIMENTO DE CARROS DE COMBATE,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(68718-1O RCC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,31760.0
160504000012026NC402588,160354,10 BATALHAO LOGISTICO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(11403-10O B LOG)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,45730.99
160504000012026NC402589,160356,12º BATALHAO DE ENG. DE COMBATE BLINDADO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(04234-12O BE CMB BLD)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,57800.0
160504000012026NC402590,160357,12 COMPANHIA DE COMUNICACOES MECANIZADA,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(31823-12A CIA COM MEC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,16873.0
160504000012026NC402591,160358,6 REGIMENTO DE CAVALARIA BLINDADO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(69807-6O RCB)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,28189.2
160504000012026NC402592,160359,HOSPITAL DA GUARNICAO DE ALEGRETE,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(60509-H GU ALEGRETE)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,49000.0
160504000012026NC402593,160360,6 BATALHAO DE COMUNICACOES,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(02055-6 B COM)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,4320.0
160504000012026NC402594,160361,25 GRUPO DE ARTILHARIA DE CAMPANHA,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(57000-25O GAC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,10000.0
160504000012026NC402595,160362,3 BATALHAO LOGISTICO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(10900-3O B LOG)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,36480.0
160504000012026NC402596,160363,3 REGIMENTO DE CAVALARIA MECANIZADO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(70409-3O RC MEC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,42300.0
160504000012026NC402597,160364,COMANDO 3 BRIGADA DE CAVALARIA MECANIZADA,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(23606-CMDO 3A BDA C MEC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,20040.0
160504000012026NC402598,160365,HOSPITAL DE GUARNICAO DE BAGE,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(60608-H GU BAGE)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,5720.0
160504000012026NC402599,160366,13 GRUPO DE ARTILHARIA DE CAMPANHA,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(56101-13O GAC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,42613.92
160504000012026NC402600,160367,3 BATALHAO DE ENGENHARIA DE COMBATE,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(02600-3O BE CMB)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,67050.78
160504000012026NC402601,160368,3 BATALHAO DE SUPRIMENTO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(12955-3O B SUP)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,28550.0
160504000012026NC402602,160376,1 REGIMENTO DE CAVALARIA MECANIZADO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(70201-1O RC MEC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,115962.81
160504000012026NC402603,160377,8 ESQUADRAO DE CAVALARIA MECANIZADO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(50252-8O ESQD C MEC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,19700.0
160504000012026NC402604,160379,9 BATALHAO DE INFANTARIA MOTORIZADO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(07500-9O BI MTZ)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,31100.0
160504000012026NC402605,160382,1º CENTRO DE GEOINFORMACAO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(48215-1O CGEO)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,60230.79
160504000012026NC402606,160383,12 REGIMENTO DE CAVALARIA MECANIZADO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(70714-12O RC MEC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,20000.0
160504000012026NC402607,160386,3 BATALHAO DE POLICIA DO EXERCITO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(12807-3O BPE)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,114612.0
160504000012026NC402608,160387,"3º CENTRO DE GESTAO, CONT. E FIN. DO EXERCITO",339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(62182-3O CGCFEX)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,53500.0
160504000012026NC402609,160389,8 BATALHAO LOGISTICO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(11205-8O B LOG)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,282787.65
160504000012026NC402610,160391,CENTRO DE PREPARACAO OFICIAIS RESERVA/PA,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(16709-CPOR / PA)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,18000.0
160504000012026NC402611,160399,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(60111-H MIL A PORTO ALEGRE)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,43657.5
160504000012026NC402612,160400,POLICLINICA MILITAR DE PORTO ALEGRE,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(66704-PCLINMPA)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,36668.92
160504000012026NC402613,160401,5 REGIMENTO DE CAVALARIA MECANIZADO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUPLJA5PA,(70458-5O RC MEC)C SUP-DIV SUBS-PLJ-PASA DSP ORDINARIA. ATENDE PDR LOG 2026. OBSERVAR REGRAS DO BT30.406-01 . EMPH ATE 30/04/2025. PRB DETAORC.,,17000.0
