cache_key,numero_solicitacao,codom,codug,pi,nd,valor,om_chave,nc_siafi
802|160529|E6SUPLJA5PA|339030|614.22,,802,160529,E6SUPLJA5PA,339030,614.22,,402708
802|160529|E6SUPLJA5PA|339030|700.20,,802,160529,E6SUPLJA5PA,339030,700.20,,402708
802|160529|E6SUPLJA5PA|339030|7000.00,,802,160529,E6SUPLJA5PA,339030,7000.00,,402708
802|160529|E6SUPLJA5PA|339030|800.00,,802,160529,E6SUPLJA5PA,339030,800.00,,402708
802|160529|E6SUPLJA5PA|339030|900.50,,802,160529,E6SUPLJA5PA,339030,900.50,,402708
802|160529|E6SUPLJA5PA|339030|928.40,,802,160529,E6SUPLJA5PA,339030,928.40,,402708
802|160529|E6SUPLJA5PA|339030|970.40,,802,160529,E6SUPLJA5PA,339030,970.40,,402708
802|160529|E6SUPLJA5PA|449052|10469.05,,802,160529,E6SUPLJA5PA,449052,10469.05,,402945
802|160529|E6SUPLJA5PA|449052|10739.94,,802,160529,E6SUPLJA5PA,449052,10739.94,,402945
802|160529|E6SUPLJA5PA|449052|10921.33,,802,160529,E6SUPLJA5PA,449052,10921.33,,402945
802|160529|E6SUPLJA5PA|449052|10997.26,,802,160529,E6SUPLJA5PA,449052,10997.26,,402945
802|160529|E6SUPLJA5PA|449052|12630.25,,802,160529,E6SUPLJA5PA,449052,12630.25,,402945
802|160529|E6SUPLJA5PA|449052|12880.23,,802,160529,E6SUPLJA5PA,449052,12880.23,,402945
802|160529|E6SUPLJA5PA|449052|14105.45,,802,160529,E6SUPLJA5PA,449052,14105.45,,402945
802|160529|E6SUPLJA5PA|449052|15168.00,,802,160529,E6SUPLJA5PA,449052,15168.00,,402945
802|160529|E6SUPLJA5PA|449052|15200.28,,802,160529,E6SUPLJA5PA,449052,15200.28,,402945
802|160529|E6SUPLJA5PA|449052|1863.25,,802,160529,E6SUPLJA5PA,449052,1863.25,,402945
802|160529|E6SUPLJA5PA|449052|20168.00,,802,160529,E6SUPLJA5PA,449052,20168.00,,402945
802|160529|E6SUPLJA5PA|449052|21649.50,,802,160529,E6SUPLJA5PA,449052,21649.50,,402945
802|160529|E6SUPLJA5PA|449052|2750.00,,802,160529,E6SUPLJA5PA,449052,2750.00,,402945
802|160529|E6SUPLJA5PA|449052|3168.00,,802,160529,E6SUPLJA5PA,449052,3168.00,,402945
802|160529|E6SUPLJA5PA|449052|3317.39,,802,160529,E6SUPLJA5PA,449052,3317.39,,402945
802|160529|E6SUPLJA5PA|449052|3454.63,,802,160529,E6SUPLJA5PA,449052,3454.63,,402945
802|160529|E6SUPLJA5PA|449052|3895.70,,802,160529,E6SUPLJA5PA,449052,3895.70,,402945
802|160529|E6SUPLJA5PA|449052|42300.00,,802,160529,E6SUPLJA5PA,449052,42300.00,,402945
802|160529|E6SUPLJA5PA|449052|425.00,,802,160529,E6SUPLJA5PA,449052,425.00,,402945
802|160529|E6SUPLJA5PA|449052|4256.00,,802,160529,E6SUPLJA5PA,449052,4256.00,,402945
802|160529|E6SUPLJA5PA|449052|4411.26,,802,160529,E6SUPLJA5PA,449052,4411.26,,402945
802|160529|E6SUPLJA5PA|449052|4440.35,,802,160529,E6SUPLJA5PA,449052,4440.35,,402945
802|160529|E6SUPLJA5PA|449052|4985.22,,802,160529,E6SUPLJA5PA,449052,4985.22,,402945
802|160529|E6SUPLJA5PA|449052|5750.00,,802,160529,E6SUPLJA5PA,449052,5750.00,,402945
802|160529|E6SUPLJA5PA|449052|585.00,,802,160529,E6SUPLJA5PA,449052,585.00,,402945
802|160529|E6SUPLJA5PA|449052|6880.65,,802,160529,E6SUPLJA5PA,449052,6880.65,,402945
802|160529|E6SUPLJA5PA|449052|6890.28,,802,160529,E6SUPLJA5PA,449052,6890.28,,402945
802|160529|E6SUPLJA5PA|449052|7456.33,,802,160529,E6SUPLJA5PA,449052,7456.33,,402945
8318|160206|E6SUPLJA5PA|339030|1249.28,,8318,160206,E6SUPLJA5PA,339030,1249.28,,403300
8318|160206|E6SUPLJA5PA|339030|1351.35,,8318,160206,E6SUPLJA5PA,339030,1351.35,,403300
8318|160206|E6SUPLJA5PA|339030|139.80,,8318,160206,E6SUPLJA5PA,339030,139.80,,403300
8318|160206|E6SUPLJA5PA|339030|1400.00,,8318,160206,E6SUPLJA5PA,339030,1400.00,,403300
8318|160206|E6SUPLJA5PA|339030|1570.00,,8318,160206,E6SUPLJA5PA,339030,1570.00,,403300
8318|160206|E6SUPLJA5PA|339030|184.00,,8318,160206,E6SUPLJA5PA,339030,184.00,,403300
8318|160206|E6SUPLJA5PA|339030|195.00,,8318,160206,E6SUPLJA5PA,339030,195.00,,403300
8318|160206|E6SUPLJA5PA|339030|2100.00,,8318,160206,E6SUPLJA5PA,339030,2100.00,,403300
8318|160206|E6SUPLJA5PA|339030|2691.50,,8318,160206,E6SUPLJA5PA,339030,2691.50,,403300
8318|160206|E6SUPLJA5PA|339030|329.50,,8318,160206,E6SUPLJA5PA,339030,329.50,,403300
8318|160206|E6SUPLJA5PA|339030|437.50,,8318,160206,E6SUPLJA5PA,339030,437.50,,403300
8318|160206|E6SUPLJA5PA|339030|484.40,,8318,160206,E6SUPLJA5PA,339030,484.40,,403300
8318|160206|E6SUPLJA5PA|339030|520.00,,8318,160206,E6SUPLJA5PA,339030,520.00,,403300
8318|160206|E6SUPLJA5PA|339030|559.68,,8318,160206,E6SUPLJA5PA,339030,559.68,,403300
8318|160206|E6SUPLJA5PA|339030|625.00,,8318,160206,E6SUPLJA5PA,339030,625.00,,403300
8318|160206|E6SUPLJA5PA|339030|634.00,,8318,160206,E6SUPLJA5PA,339030,634.00,,403300
8318|160206|E6SUPLJA5PA|339030|675.00,,8318,160206,E6SUPLJA5PA,339030,675.00,,403300
8318|160206|E6SUPLJA5PA|339030|720.00,,8318,160206,E6SUPLJA5PA,339030,720.00,,403300
8318|160206|E6SUPLJA5PA|339030|765.00,,8318,160206,E6SUPLJA5PA,339030,765.00,,403300
8318|160206|E6SUPLJA5PA|339030|780.00,,8318,160206,E6SUPLJA5PA,339030,780.00,,403300
8318|160206|E6SUPLJA5PA|339030|792.00,,8318,160206,E6SUPLJA5PA,339030,792.00,,403300
8318|160206|E6SUPLJA5PA|339030|800.00,,8318,160206,E6SUPLJA5PA,339030,800.00,,403300
8318|160206|E6SUPLJA5PA|339030|835.20,,8318,160206,E6SUPLJA5PA,339030,835.20,,403300
8318|160206|E6SUPLJA5PA|339030|850.00,,8318,160206,E6SUPLJA5PA,339030,850.00,,403300
8318|160206|E6SUPLJA5PA|339030|900.00,,8318,160206,E6SUPLJA5PA,339030,900.00,,403300
8318|160206|E6SUPLJA5PA|339039|1350.00,,8318,160206,E6SUPLJA5PA,339039,1350.00,,403634
8318|160206|E6SUPLJA5PA|339039|1500.00,,8318,160206,E6SUPLJA5PA,339039,1500.00,,403634
8318|160206|E6SUPLJA5PA|339039|1725.00,,8318,160206,E6SUPLJA5PA,339039,1725.00,,403634
8318|160206|E6SUPLJA5PA|339039|1800.00,,8318,160206,E6SUPLJA5PA,339039,1800.00,,403634
8318|160206|E6SUPLJA5PA|339039|2400.00,,8318,160206,E6SUPLJA5PA,339039,2400.00,,403634
8318|160206|E6SUPLJA5PA|339039|2560.00,,8318,160206,E6SUPLJA5PA,339039,2560.00,,403634
8318|160206|E6SUPLJA5PA|339039|2600.00,,8318,160206,E6SUPLJA5PA,339039,2600.00,,403634
8318|160206|E6SUPLJA5PA|339039|3000.00,,8318,160206,E6SUPLJA5PA,339039,3000.00,,403634
8318|160206|E6SUPLJA5PA|339039|400.00,,8318,160206,E6SUPLJA5PA,339039,400.00,,403634
8318|160206|E6SUPLJA5PA|339039|4000.00,,8318,160206,E6SUPLJA5PA,339039,4000.00,,403634
8318|160206|E6SUPLJA5PA|339039|450.00,,8318,160206,E6SUPLJA5PA,339039,450.00,,403634
8318|160206|E6SUPLJA5PA|339039|4500.00,,8318,160206,E6SUPLJA5PA,339039,4500.00,,403634
8318|160206|E6SUPLJA5PA|339039|6000.00,,8318,160206,E6SUPLJA5PA,339039,6000.00,,403634
8318|160206|E6SUPLJA5PA|339039|750.00,,8318,160206,E6SUPLJA5PA,339039,750.00,,403634
8318|160206|E6SUPLJA5PA|449052|10398.00,,8318,160206,E6SUPLJA5PA,449052,10398.00,,403039
8318|160206|E6SUPLJA5PA|449052|11740.00,,8318,160206,E6SUPLJA5PA,449052,11740.00,,403039
8318|160206|E6SUPLJA5PA|449052|11928.15,,8318,160206,E6SUPLJA5PA,449052,11928.15,,403039
8318|160206|E6SUPLJA5PA|449052|14300.00,,8318,160206,E6SUPLJA5PA,449052,14300.00,,403039
8318|160206|E6SUPLJA5PA|449052|14720.00,,8318,160206,E6SUPLJA5PA,449052,14720.00,,403039
8318|160206|E6SUPLJA5PA|449052|1507.33,,8318,160206,E6SUPLJA5PA,449052,1507.33,,403039
8318|160206|E6SUPLJA5PA|449052|18524.66,,8318,160206,E6SUPLJA5PA,449052,18524.66,,403039
8318|160206|E6SUPLJA5PA|449052|1986.99,,8318,160206,E6SUPLJA5PA,449052,1986.99,,403039
8318|160206|E6SUPLJA5PA|449052|1992.66,,8318,160206,E6SUPLJA5PA,449052,1992.66,,403039
8318|160206|E6SUPLJA5PA|449052|2418.75,,8318,160206,E6SUPLJA5PA,449052,2418.75,,403039
8318|160206|E6SUPLJA5PA|449052|2595.61,,8318,160206,E6SUPLJA5PA,449052,2595.61,,403039
8318|160206|E6SUPLJA5PA|449052|3150.00,,8318,160206,E6SUPLJA5PA,449052,3150.00,,403039
8318|160206|E6SUPLJA5PA|449052|3345.33,,8318,160206,E6SUPLJA5PA,449052,3345.33,,403039
8318|160206|E6SUPLJA5PA|449052|4260.00,,8318,160206,E6SUPLJA5PA,449052,4260.00,,403039
8318|160206|E6SUPLJA5PA|449052|4600.92,,8318,160206,E6SUPLJA5PA,449052,4600.92,,403039
8318|160206|E6SUPLJA5PA|449052|5724.66,,8318,160206,E6SUPLJA5PA,449052,5724.66,,403039
8318|160206|E6SUPLJA5PA|449052|5800.00,,8318,160206,E6SUPLJA5PA,449052,5800.00,,403039
8318|160206|E6SUPLJA5PA|449052|6991.35,,8318,160206,E6SUPLJA5PA,449052,6991.35,,403039
8318|160206|E6SUPLJA5PA|449052|706.67,,8318,160206,E6SUPLJA5PA,449052,706.67,,403039
8318|160206|E6SUPLJA5PA|449052|888.37,,8318,160206,E6SUPLJA5PA,449052,888.37,,403039
8318|160206|E6SUPLJA5PA|449052|9000.00,,8318,160206,E6SUPLJA5PA,449052,9000.00,,403039
8318|160206|||1200.00,,8318,160206,,,1200.00,,403634
8318|160206|||1600.00,,8318,160206,,,1600.00,,403300
8318|160206|||500.00,,8318,160206,,,500.00,,403634
8318|160206|||600.00,,8318,160206,,,600.00,,403634
8417|160173|E6SUPLJA5PA|339030|1400.00,,8417,160173,E6SUPLJA5PA,339030,1400.00,,403418
8417|160173|E6SUPLJA5PA|339030|2200.00,,8417,160173,E6SUPLJA5PA,339030,2200.00,,403418
8417|160173|E6SUPLJA5PA|339030|300.00,,8417,160173,E6SUPLJA5PA,339030,300.00,,403418
8417|160173|E6SUPLJA5PA|339030|3000.00,,8417,160173,E6SUPLJA5PA,339030,3000.00,,403418
8417|160173|E6SUPLJA5PA|339030|340.00,,8417,160173,E6SUPLJA5PA,339030,340.00,,403418
8417|160173|E6SUPLJA5PA|339030|500.00,,8417,160173,E6SUPLJA5PA,339030,500.00,,403418
8417|160173|E6SUPLJA5PA|339039|1000.00,,8417,160173,E6SUPLJA5PA,339039,1000.00,,403153
8417|160173|E6SUPLJA5PA|339039|2000.00,,8417,160173,E6SUPLJA5PA,339039,2000.00,,403153
8417|160173|E6SUPLJA5PA|339039|6000.00,,8417,160173,E6SUPLJA5PA,339039,6000.00,,403153
8417|160173|E6SUPLJA5PA|449052|2700.00,,8417,160173,E6SUPLJA5PA,449052,2700.00,,403149
8417|160173|E6SUPLJA5PA|449052|4000.00,,8417,160173,E6SUPLJA5PA,449052,4000.00,,403149
8417|160173|E6SUPLJA5PA|449052|7000.00,,8417,160173,E6SUPLJA5PA,449052,7000.00,,403149
8474|160247|E6SUPLJA5PA|339030|102.00,,8474,160247,E6SUPLJA5PA,339030,102.00,,402532
8474|160247|E6SUPLJA5PA|339030|130.00,,8474,160247,E6SUPLJA5PA,339030,130.00,,402532
8474|160247|E6SUPLJA5PA|339030|1380.00,,8474,160247,E6SUPLJA5PA,339030,1380.00,,402532
8474|160247|E6SUPLJA5PA|339030|1921.30,,8474,160247,E6SUPLJA5PA,339030,1921.30,,402532
8474|160247|E6SUPLJA5PA|339030|2064.00,,8474,160247,E6SUPLJA5PA,339030,2064.00,,402532
8474|160247|E6SUPLJA5PA|339030|2370.00,,8474,160247,E6SUPLJA5PA,339030,2370.00,,402532
8474|160247|E6SUPLJA5PA|339030|490.00,,8474,160247,E6SUPLJA5PA,339030,490.00,,402532
8474|160247|E6SUPLJA5PA|339030|6310.00,,8474,160247,E6SUPLJA5PA,339030,6310.00,,402532
8474|160247|E6SUPLJA5PA|339030|910.00,,8474,160247,E6SUPLJA5PA,339030,910.00,,402532
8474|160247|E6SUPLJA5PA|339030|918.00,,8474,160247,E6SUPLJA5PA,339030,918.00,,402532
8474|160247|E6SUPLJA5PA|449052|11376.04,,8474,160247,E6SUPLJA5PA,449052,11376.04,,402892
8474|160247|E6SUPLJA5PA|449052|19320.00,,8474,160247,E6SUPLJA5PA,449052,19320.00,,402892
8474|160247|E6SUPLJA5PA|449052|6700.00,,8474,160247,E6SUPLJA5PA,449052,6700.00,,402892
8490|160209|E6SUPLJA5PA|339030|1200.00,,8490,160209,E6SUPLJA5PA,339030,1200.00,,403620
8490|160209|E6SUPLJA5PA|339030|1400.00,,8490,160209,E6SUPLJA5PA,339030,1400.00,,403620
8490|160209|E6SUPLJA5PA|339030|16000.00,,8490,160209,E6SUPLJA5PA,339030,16000.00,,403620
8490|160209|E6SUPLJA5PA|339030|1650.00,,8490,160209,E6SUPLJA5PA,339030,1650.00,,403620
8490|160209|E6SUPLJA5PA|339030|1900.00,,8490,160209,E6SUPLJA5PA,339030,1900.00,,403620
8490|160209|E6SUPLJA5PA|339030|2250.00,,8490,160209,E6SUPLJA5PA,339030,2250.00,,403620
8490|160209|E6SUPLJA5PA|339030|2500.00,,8490,160209,E6SUPLJA5PA,339030,2500.00,,403620
8490|160209|E6SUPLJA5PA|339030|2700.00,,8490,160209,E6SUPLJA5PA,339030,2700.00,,403620
8490|160209|E6SUPLJA5PA|339030|400.00,,8490,160209,E6SUPLJA5PA,339030,400.00,,403620
8490|160209|E6SUPLJA5PA|339030|525.00,,8490,160209,E6SUPLJA5PA,339030,525.00,,403620
8490|160209|E6SUPLJA5PA|339030|600.00,,8490,160209,E6SUPLJA5PA,339030,600.00,,403620
8490|160209|E6SUPLJA5PA|339030|640.00,,8490,160209,E6SUPLJA5PA,339030,640.00,,403620
8490|160209|E6SUPLJA5PA|339030|900.00,,8490,160209,E6SUPLJA5PA,339030,900.00,,403620
8490|160209|E6SUPLJA5PA|339039|1800.00,,8490,160209,E6SUPLJA5PA,339039,1800.00,,403637
8490|160209|E6SUPLJA5PA|339039|700.00,,8490,160209,E6SUPLJA5PA,339039,700.00,,403637
8490|160209|E6SUPLJA5PA|339039|750.00,,8490,160209,E6SUPLJA5PA,339039,750.00,,403637
8490|160209|E6SUPLJA5PA|449052|11000.00,,8490,160209,E6SUPLJA5PA,449052,11000.00,,403655
8490|160209|E6SUPLJA5PA|449052|15000.00,,8490,160209,E6SUPLJA5PA,449052,15000.00,,403655
8490|160209|E6SUPLJA5PA|449052|1600.00,,8490,160209,E6SUPLJA5PA,449052,1600.00,,403655
8490|160209|E6SUPLJA5PA|449052|18000.00,,8490,160209,E6SUPLJA5PA,449052,18000.00,,403655
8490|160209|E6SUPLJA5PA|449052|20000.00,,8490,160209,E6SUPLJA5PA,449052,20000.00,,403655
8490|160209|E6SUPLJA5PA|449052|3500.00,,8490,160209,E6SUPLJA5PA,449052,3500.00,,403655
8490|160209|E6SUPLJA5PA|449052|4000.00,,8490,160209,E6SUPLJA5PA,449052,4000.00,,403655
8490|160209|E6SUPLJA5PA|449052|4500.00,,8490,160209,E6SUPLJA5PA,449052,4500.00,,403655
8490|160209|E6SUPLJA5PA|449052|4800.00,,8490,160209,E6SUPLJA5PA,449052,4800.00,,403655
8490|160209|E6SUPLJA5PA|449052|5400.00,,8490,160209,E6SUPLJA5PA,449052,5400.00,,403655
8490|160209|E6SUPLJA5PA|449052|7500.00,,8490,160209,E6SUPLJA5PA,449052,7500.00,,403655
8490|160209|E6SUPLJA5PA|449052|8000.00,,8490,160209,E6SUPLJA5PA,449052,8000.00,,403655
8490|160209|||1000.00,,8490,160209,,,1000.00,,403637
8490|160209|||1500.00,,8490,160209,,,1500.00,,403655
8490|160209|||2000.00,,8490,160209,,,2000.00,,403655
8490|160209|||3000.00,,8490,160209,,,3000.00,,403655
8490|160209|||6000.00,,8490,160209,,,6000.00,,403655
8490|160209|||7000.00,,8490,160209,,,7000.00,,403655
8490|160209|||800.00,,8490,160209,,,800.00,,403637
8524|160226|E6SUPLJA5PA|339030|101.40,,8524,160226,E6SUPLJA5PA,339030,101.40,,403623
8524|160226|E6SUPLJA5PA|339030|1137.60,,8524,160226,E6SUPLJA5PA,339030,1137.60,,403623
8524|160226|E6SUPLJA5PA|339030|1147.50,,8524,160226,E6SUPLJA5PA,339030,1147.50,,403623
8524|160226|E6SUPLJA5PA|339030|119.50,,8524,160226,E6SUPLJA5PA,339030,119.50,,403623
8524|160226|E6SUPLJA5PA|339030|1200.00,,8524,160226,E6SUPLJA5PA,339030,1200.00,,403623
8524|160226|E6SUPLJA5PA|339030|132.50,,8524,160226,E6SUPLJA5PA,339030,132.50,,403623
8524|160226|E6SUPLJA5PA|339030|1695.00,,8524,160226,E6SUPLJA5PA,339030,1695.00,,403623
8524|160226|E6SUPLJA5PA|339030|173.94,,8524,160226,E6SUPLJA5PA,339030,173.94,,403623
8524|160226|E6SUPLJA5PA|339030|1800.00,,8524,160226,E6SUPLJA5PA,339030,1800.00,,403623
8524|160226|E6SUPLJA5PA|339030|181.86,,8524,160226,E6SUPLJA5PA,339030,181.86,,403623
8524|160226|E6SUPLJA5PA|339030|1999.20,,8524,160226,E6SUPLJA5PA,339030,1999.20,,403623
8524|160226|E6SUPLJA5PA|339030|2145.00,,8524,160226,E6SUPLJA5PA,339030,2145.00,,403623
8524|160226|E6SUPLJA5PA|339030|224.45,,8524,160226,E6SUPLJA5PA,339030,224.45,,403623
8524|160226|E6SUPLJA5PA|339030|231.30,,8524,160226,E6SUPLJA5PA,339030,231.30,,403623
8524|160226|E6SUPLJA5PA|339030|2600.00,,8524,160226,E6SUPLJA5PA,339030,2600.00,,403623
8524|160226|E6SUPLJA5PA|339030|275.25,,8524,160226,E6SUPLJA5PA,339030,275.25,,403623
8524|160226|E6SUPLJA5PA|339030|319.00,,8524,160226,E6SUPLJA5PA,339030,319.00,,403623
8524|160226|E6SUPLJA5PA|339030|3380.00,,8524,160226,E6SUPLJA5PA,339030,3380.00,,403623
8524|160226|E6SUPLJA5PA|339030|3596.00,,8524,160226,E6SUPLJA5PA,339030,3596.00,,403623
8524|160226|E6SUPLJA5PA|339030|399.60,,8524,160226,E6SUPLJA5PA,339030,399.60,,403623
8524|160226|E6SUPLJA5PA|339030|425.80,,8524,160226,E6SUPLJA5PA,339030,425.80,,403623
8524|160226|E6SUPLJA5PA|339030|486.68,,8524,160226,E6SUPLJA5PA,339030,486.68,,403623
8524|160226|E6SUPLJA5PA|339030|5070.00,,8524,160226,E6SUPLJA5PA,339030,5070.00,,403623
8524|160226|E6SUPLJA5PA|339030|598.50,,8524,160226,E6SUPLJA5PA,339030,598.50,,403623
8524|160226|E6SUPLJA5PA|339030|637.20,,8524,160226,E6SUPLJA5PA,339030,637.20,,403623
8524|160226|E6SUPLJA5PA|339030|688.50,,8524,160226,E6SUPLJA5PA,339030,688.50,,403623
8524|160226|E6SUPLJA5PA|339030|69.50,,8524,160226,E6SUPLJA5PA,339030,69.50,,403623
8524|160226|E6SUPLJA5PA|339030|738.00,,8524,160226,E6SUPLJA5PA,339030,738.00,,403623
8524|160226|E6SUPLJA5PA|339030|749.75,,8524,160226,E6SUPLJA5PA,339030,749.75,,403623
8524|160226|E6SUPLJA5PA|339030|7761.00,,8524,160226,E6SUPLJA5PA,339030,7761.00,,403623
8524|160226|E6SUPLJA5PA|339030|849.60,,8524,160226,E6SUPLJA5PA,339030,849.60,,403623
8524|160226|E6SUPLJA5PA|339030|959.60,,8524,160226,E6SUPLJA5PA,339030,959.60,,403623
8524|160226|E6SUPLJA5PA|339039|1050.00,,8524,160226,E6SUPLJA5PA,339039,1050.00,,403642
8524|160226|E6SUPLJA5PA|339039|1080.00,,8524,160226,E6SUPLJA5PA,339039,1080.00,,403642
8524|160226|E6SUPLJA5PA|339039|1132.00,,8524,160226,E6SUPLJA5PA,339039,1132.00,,403642
8524|160226|E6SUPLJA5PA|339039|1198.00,,8524,160226,E6SUPLJA5PA,339039,1198.00,,403642
8524|160226|E6SUPLJA5PA|339039|1266.00,,8524,160226,E6SUPLJA5PA,339039,1266.00,,403642
8524|160226|E6SUPLJA5PA|339039|12795.00,,8524,160226,E6SUPLJA5PA,339039,12795.00,,403642
8524|160226|E6SUPLJA5PA|339039|1316.00,,8524,160226,E6SUPLJA5PA,339039,1316.00,,403642
8524|160226|E6SUPLJA5PA|339039|1399.00,,8524,160226,E6SUPLJA5PA,339039,1399.00,,403642
8524|160226|E6SUPLJA5PA|339039|1577.00,,8524,160226,E6SUPLJA5PA,339039,1577.00,,403642
8524|160226|E6SUPLJA5PA|339039|1623.00,,8524,160226,E6SUPLJA5PA,339039,1623.00,,403642
8524|160226|E6SUPLJA5PA|339039|1644.00,,8524,160226,E6SUPLJA5PA,339039,1644.00,,403642
8524|160226|E6SUPLJA5PA|339039|1908.00,,8524,160226,E6SUPLJA5PA,339039,1908.00,,403642
8524|160226|E6SUPLJA5PA|339039|1977.00,,8524,160226,E6SUPLJA5PA,339039,1977.00,,403642
8524|160226|E6SUPLJA5PA|339039|2240.00,,8524,160226,E6SUPLJA5PA,339039,2240.00,,403642
8524|160226|E6SUPLJA5PA|339039|3204.00,,8524,160226,E6SUPLJA5PA,339039,3204.00,,403642
8524|160226|E6SUPLJA5PA|339039|3628.00,,8524,160226,E6SUPLJA5PA,339039,3628.00,,403642
8524|160226|E6SUPLJA5PA|339039|522.00,,8524,160226,E6SUPLJA5PA,339039,522.00,,403642
8524|160226|E6SUPLJA5PA|339039|5556.00,,8524,160226,E6SUPLJA5PA,339039,5556.00,,403642
8524|160226|E6SUPLJA5PA|339039|677.00,,8524,160226,E6SUPLJA5PA,339039,677.00,,403642
8524|160226|E6SUPLJA5PA|339039|710.00,,8524,160226,E6SUPLJA5PA,339039,710.00,,403642
8524|160226|E6SUPLJA5PA|339039|810.00,,8524,160226,E6SUPLJA5PA,339039,810.00,,403642
8524|160226|E6SUPLJA5PA|339039|899.00,,8524,160226,E6SUPLJA5PA,339039,899.00,,403642
8524|160226|E6SUPLJA5PA|449052|11125.00,,8524,160226,E6SUPLJA5PA,449052,11125.00,,403051
8524|160226|E6SUPLJA5PA|449052|15360.00,,8524,160226,E6SUPLJA5PA,449052,15360.00,,403051
8524|160226|E6SUPLJA5PA|449052|23163.29,,8524,160226,E6SUPLJA5PA,449052,23163.29,,403051
8524|160226|E6SUPLJA5PA|449052|2400.00,,8524,160226,E6SUPLJA5PA,449052,2400.00,,403051
8524|160226|E6SUPLJA5PA|449052|2790.00,,8524,160226,E6SUPLJA5PA,449052,2790.00,,403051
8524|160226|E6SUPLJA5PA|449052|3780.00,,8524,160226,E6SUPLJA5PA,449052,3780.00,,403051
8524|160226|E6SUPLJA5PA|449052|4200.00,,8524,160226,E6SUPLJA5PA,449052,4200.00,,403051
8524|160226|E6SUPLJA5PA|449052|42300.00,,8524,160226,E6SUPLJA5PA,449052,42300.00,,403051
8524|160226|E6SUPLJA5PA|449052|4580.00,,8524,160226,E6SUPLJA5PA,449052,4580.00,,403051
8524|160226|E6SUPLJA5PA|449052|4665.50,,8524,160226,E6SUPLJA5PA,449052,4665.50,,403051
8524|160226|E6SUPLJA5PA|449052|5038.00,,8524,160226,E6SUPLJA5PA,449052,5038.00,,403051
8524|160226|E6SUPLJA5PA|449052|5329.00,,8524,160226,E6SUPLJA5PA,449052,5329.00,,403051
8524|160226|E6SUPLJA5PA|449052|5956.00,,8524,160226,E6SUPLJA5PA,449052,5956.00,,403051
8524|160226|E6SUPLJA5PA|449052|7040.00,,8524,160226,E6SUPLJA5PA,449052,7040.00,,403051
8524|160226|E6SUPLJA5PA|449052|7960.00,,8524,160226,E6SUPLJA5PA,449052,7960.00,,403051
8524|160226|E6SUPLJA5PA|449052|8536.00,,8524,160226,E6SUPLJA5PA,449052,8536.00,,403051
8524|160226|E6SUPLJA5PA|449052|9135.00,,8524,160226,E6SUPLJA5PA,449052,9135.00,,403051
8532|160130|E6SUPLJA5PA|339030|1050.00,,8532,160130,E6SUPLJA5PA,339030,1050.00,,402364
8532|160130|E6SUPLJA5PA|339030|1150.00,,8532,160130,E6SUPLJA5PA,339030,1150.00,,402364
8532|160130|E6SUPLJA5PA|339030|150.00,,8532,160130,E6SUPLJA5PA,339030,150.00,,402364
8532|160130|E6SUPLJA5PA|339030|1600.00,,8532,160130,E6SUPLJA5PA,339030,1600.00,,402364
8532|160130|E6SUPLJA5PA|339030|1728.00,,8532,160130,E6SUPLJA5PA,339030,1728.00,,402364
8532|160130|E6SUPLJA5PA|339030|175.00,,8532,160130,E6SUPLJA5PA,339030,175.00,,402364
8532|160130|E6SUPLJA5PA|339030|180.00,,8532,160130,E6SUPLJA5PA,339030,180.00,,402364
8532|160130|E6SUPLJA5PA|339030|2000.00,,8532,160130,E6SUPLJA5PA,339030,2000.00,,402364
8532|160130|E6SUPLJA5PA|339030|2400.00,,8532,160130,E6SUPLJA5PA,339030,2400.00,,402364
8532|160130|E6SUPLJA5PA|339030|250.00,,8532,160130,E6SUPLJA5PA,339030,250.00,,402364
8532|160130|E6SUPLJA5PA|339030|300.00,,8532,160130,E6SUPLJA5PA,339030,300.00,,402364
8532|160130|E6SUPLJA5PA|339030|3000.00,,8532,160130,E6SUPLJA5PA,339030,3000.00,,402364
8532|160130|E6SUPLJA5PA|339030|3500.00,,8532,160130,E6SUPLJA5PA,339030,3500.00,,402364
8532|160130|E6SUPLJA5PA|339030|3750.00,,8532,160130,E6SUPLJA5PA,339030,3750.00,,402364
8532|160130|E6SUPLJA5PA|339030|400.00,,8532,160130,E6SUPLJA5PA,339030,400.00,,402364
8532|160130|E6SUPLJA5PA|339030|4000.00,,8532,160130,E6SUPLJA5PA,339030,4000.00,,402364
8532|160130|E6SUPLJA5PA|339030|4600.00,,8532,160130,E6SUPLJA5PA,339030,4600.00,,402364
8532|160130|E6SUPLJA5PA|339030|500.00,,8532,160130,E6SUPLJA5PA,339030,500.00,,402364
8532|160130|E6SUPLJA5PA|339030|5400.00,,8532,160130,E6SUPLJA5PA,339030,5400.00,,402364
8532|160130|E6SUPLJA5PA|339030|600.00,,8532,160130,E6SUPLJA5PA,339030,600.00,,402364
8532|160130|E6SUPLJA5PA|339030|675.00,,8532,160130,E6SUPLJA5PA,339030,675.00,,402364
8532|160130|E6SUPLJA5PA|339030|720.00,,8532,160130,E6SUPLJA5PA,339030,720.00,,402364
8532|160130|E6SUPLJA5PA|339030|7500.00,,8532,160130,E6SUPLJA5PA,339030,7500.00,,402364
8532|160130|E6SUPLJA5PA|339030|768.00,,8532,160130,E6SUPLJA5PA,339030,768.00,,402364
